point_timestamp,point_value
2008-12-31,518911
2009-03-31,518911
2009-06-30,518911
2009-09-30,523285
2009-12-31,522862
2010-03-31,524008
2010-06-30,535063
2010-09-30,538694
2010-12-31,555117
2011-03-31,550851
2011-06-30,547981
2011-09-30,539828
2011-12-31,530987
2012-03-31,540344
2012-06-30,537592
2012-09-30,548326
2012-12-31,555644
2013-03-31,566706
2013-06-30,580696
2013-09-30,581428
2013-12-31,586470
2014-03-31,583883
2014-06-30,583370
2014-09-30,598512
2014-12-31,598812
2015-03-31,599507
2015-06-30,602877
2015-09-30,603343
2015-12-31,612295
2016-03-31,617363
2016-06-30,622045
2016-09-30,616198
2016-12-31,610618
2017-03-31,606935
2017-06-30,605273
2017-09-30,606850
2017-12-31,604413
2018-03-31,604293
2018-06-30,603434
2018-09-30,603281
2018-12-31,601167
2019-03-31,605637
2019-06-30,599339
2019-09-30,597884
