point_timestamp,point_value
2019-09-28,1049
2019-09-29,1070
2019-09-30,1062
2019-10-01,1059
2019-10-02,1061
2019-10-03,1086
2019-10-04,1055
2019-10-05,1062
2019-10-06,1062
2019-10-07,1070
2019-10-08,1060
2019-10-09,1078
2019-10-10,1046
2019-10-11,1062
2019-10-12,1057
2019-10-13,1065
2019-10-14,1068
2019-10-15,1064
2019-10-16,1058
2019-10-17,1075
2019-10-18,1071
2019-10-19,1077
2019-10-20,1058
2019-10-21,1071
2019-10-22,1061
2019-10-23,1061
2019-10-24,1049
2019-10-25,1045
2019-10-26,1055
2019-10-27,1048
2019-10-28,1076
2019-10-29,1066
2019-10-30,1050
2019-10-31,1063
2019-11-01,1070
2019-11-02,1053
2019-11-03,1052
2019-11-04,1052
2019-11-05,1054
2019-11-06,1061
2019-11-07,1046
2019-11-08,1045
2019-11-09,1059
2019-11-10,1050
2019-11-11,1048
2019-11-12,1057
2019-11-13,1065
2019-11-14,1066
2019-11-15,1038
2019-11-16,1035
2019-11-17,1034
2019-11-18,1048
2019-11-19,1059
2019-11-20,1037
2019-11-21,1052
2019-11-22,1056
2019-11-23,1059
2019-11-24,1044
2019-11-25,1037
2019-11-26,1047
2019-11-27,1037
2019-11-28,1041
2019-11-29,1041
2019-11-30,1047
2019-12-01,1036
2019-12-02,1037
2019-12-03,1019
2019-12-04,1033
2019-12-05,1042
2019-12-06,1027
2019-12-07,1029
2019-12-08,1026
2019-12-09,1030
2019-12-10,1037
2019-12-11,1039
2019-12-12,1025
2019-12-13,1040
2019-12-14,1014
2019-12-15,1010
2019-12-16,1021
2019-12-17,1048
2019-12-18,1026
2019-12-19,1018
2019-12-20,997
2019-12-21,1016
2019-12-22,1027
2019-12-23,1019
2019-12-24,1022
2019-12-25,995
2019-12-26,1009
2019-12-27,1001
2019-12-28,1008
2019-12-29,993
2019-12-30,1021
2019-12-31,997
