point_timestamp,point_value
2019-10-14,851
2019-10-15,856
2019-10-16,858
2019-10-17,866
2019-10-18,862
2019-10-19,873
2019-10-20,867
2019-10-21,864
2019-10-22,863
2019-10-23,865
2019-10-24,864
2019-10-25,857
2019-10-26,871
2019-10-27,850
2019-10-28,872
2019-10-29,867
2019-10-30,868
2019-10-31,862
2019-11-01,868
2019-11-02,866
2019-11-03,857
2019-11-04,844
2019-11-05,847
2019-11-06,830
2019-11-07,843
2019-11-08,863
2019-11-09,865
2019-11-10,865
2019-11-11,868
2019-11-12,837
2019-11-13,863
2019-11-14,856
2019-11-15,865
2019-11-16,840
2019-11-17,861
2019-11-18,848
2019-11-19,841
2019-11-20,848
2019-11-21,848
2019-11-22,848
2019-11-23,841
2019-11-24,875
2019-11-25,854
2019-11-26,838
2019-11-27,830
2019-11-28,832
2019-11-29,848
2019-11-30,851
2019-12-01,844
2019-12-02,829
2019-12-03,836
2019-12-04,858
2019-12-05,842
2019-12-06,848
2019-12-07,847
2019-12-08,864
2019-12-09,847
2019-12-10,849
2019-12-11,837
2019-12-12,843
2019-12-13,824
2019-12-14,827
2019-12-15,840
2019-12-16,822
2019-12-17,813
2019-12-18,830
2019-12-19,839
2019-12-20,830
2019-12-21,846
2019-12-22,828
2019-12-23,821
2019-12-24,826
2019-12-25,831
2019-12-26,822
2019-12-27,829
2019-12-28,825
2019-12-29,819
2019-12-30,824
2019-12-31,807
